0.050485	0.046625	0.043772	0.042958	0.043294	0.04149	0.039214	0.035952	0.028515	0.02203	0.016629	0.012561	0.0092059	0.0064044	0.0035401	0.00023621	0	0	0	0
0.050411	0.046819	0.04424	0.043655	0.044376	0.042969	0.041073	0.037992	0.030602	0.023958	0.018309	0.014038	0.010526	0.0075725	0.0045865	0.0009222	0	0	0	0
0.050122	0.046793	0.044478	0.044082	0.045153	0.044156	0.042675	0.039824	0.032562	0.025822	0.019969	0.015519	0.011867	0.0087764	0.0057008	0.0018726	0	0	0	0
0.04962	0.046553	0.044488	0.044246	0.045631	0.04505	0.044008	0.041431	0.034372	0.027599	0.021591	0.016986	0.013212	0.0099984	0.0068599	0.0029914	0	0	0	0
0.048914	0.046104	0.044278	0.044158	0.045817	0.045652	0.045068	0.042802	0.036014	0.029267	0.023154	0.018423	0.014545	0.011222	0.0080427	0.0042134	0	0	0	0
0.048009	0.045454	0.043854	0.043829	0.045727	0.04597	0.045852	0.043931	0.037471	0.03081	0.024642	0.019812	0.01585	0.012433	0.0092304	0.005491	0.00055762	0	0	0
0.046913	0.044611	0.043226	0.043276	0.045375	0.046014	0.046364	0.044816	0.038733	0.03221	0.026039	0.021139	0.017113	0.013616	0.010406	0.006788	0.0020318	0	0	0
0.045632	0.043583	0.042406	0.042514	0.044781	0.045799	0.046612	0.045458	0.03979	0.033457	0.027331	0.022392	0.018322	0.014759	0.011556	0.0080765	0.0036241	0	0	0
0.044176	0.042383	0.041405	0.041561	0.043966	0.045342	0.046607	0.04586	0.04064	0.03454	0.028506	0.023558	0.019465	0.015853	0.012667	0.0093354	0.0052138	0	0	0
0.042554	0.041019	0.040238	0.040436	0.042951	0.044663	0.046362	0.046031	0.04128	0.035454	0.029555	0.024629	0.020533	0.016888	0.013729	0.010548	0.00675	0	0	0
0.040776	0.039505	0.038918	0.039158	0.041759	0.043781	0.045892	0.045981	0.041713	0.036194	0.030471	0.025597	0.021518	0.017856	0.014734	0.011703	0.0082064	0.0025374	0	0
0.038854	0.037853	0.03746	0.037747	0.040413	0.042719	0.045217	0.045722	0.041943	0.036759	0.031249	0.026455	0.022415	0.018751	0.015676	0.01279	0.0095689	0.0046988	0	0
0.036799	0.036076	0.035879	0.036221	0.038936	0.041497	0.044353	0.045266	0.041977	0.03715	0.031885	0.027199	0.023218	0.01957	0.016548	0.013803	0.01083	0.0065875	0	0
0.034625	0.034188	0.034192	0.034598	0.037349	0.040139	0.043321	0.044631	0.041825	0.037372	0.032379	0.027828	0.023925	0.020308	0.017348	0.014739	0.011987	0.0082523	0	0
0.032346	0.032204	0.032414	0.032898	0.035675	0.038665	0.042141	0.04383	0.041496	0.037428	0.032732	0.028339	0.024533	0.020964	0.018074	0.015594	0.013038	0.0097222	0	0
0.029977	0.030139	0.03056	0.031137	0.033932	0.037097	0.040832	0.042881	0.041003	0.037328	0.032947	0.028733	0.025042	0.021537	0.018723	0.016367	0.013987	0.011019	0	0
0.027533	0.028008	0.028646	0.029331	0.03214	0.035454	0.039414	0.041801	0.04036	0.037078	0.033026	0.029013	0.025453	0.022026	0.019296	0.017058	0.014835	0.012159	0.0053255	0
0.025031	0.025825	0.026687	0.027496	0.030316	0.033754	0.037906	0.040606	0.03958	0.036689	0.032977	0.02918	0.025767	0.022432	0.019792	0.01767	0.015587	0.013159	0.0093832	0
0.022488	0.023607	0.024698	0.025647	0.028477	0.032016	0.036326	0.039311	0.038676	0.036171	0.032804	0.02924	0.025987	0.022758	0.020214	0.018202	0.016246	0.014029	0.011721	0
0.01992	0.021367	0.022694	0.023795	0.026636	0.030256	0.034691	0.037935	0.037665	0.035535	0.032516	0.029196	0.026116	0.023005	0.020563	0.018658	0.016817	0.014783	0.013358	0.0045276
0.017344	0.019121	0.020686	0.021954	0.024808	0.028487	0.033017	0.03649	0.036559	0.034793	0.03212	0.029054	0.026158	0.023176	0.020842	0.01904	0.017305	0.01543	0.014577	0.010866
0.014778	0.016884	0.018688	0.020133	0.023003	0.026723	0.031319	0.034993	0.035373	0.033956	0.031626	0.02882	0.026116	0.023274	0.021052	0.019352	0.017715	0.01598	0.015506	0.013167
0.012237	0.014667	0.016711	0.018343	0.021231	0.024976	0.02961	0.033457	0.034121	0.033037	0.031041	0.028501	0.025997	0.023302	0.021197	0.019597	0.018051	0.016441	0.016221	0.014583
0.0097378	0.012486	0.014767	0.016593	0.019502	0.023256	0.027904	0.031894	0.032815	0.032047	0.030376	0.028104	0.025804	0.023266	0.021281	0.019779	0.018319	0.01682	0.016768	0.015548
0.0072954	0.010351	0.012865	0.014888	0.017822	0.021573	0.02621	0.030317	0.031469	0.030998	0.029639	0.027635	0.025544	0.023168	0.021306	0.019901	0.018523	0.017126	0.017182	0.016231
0.004924	0.0082736	0.011014	0.013236	0.016197	0.019932	0.024539	0.028736	0.030093	0.029899	0.02884	0.027101	0.025221	0.023012	0.021276	0.019967	0.018668	0.017363	0.017485	0.016717
0.0026367	0.0062647	0.0092225	0.011643	0.014632	0.018342	0.022899	0.02716	0.028699	0.028763	0.027987	0.026509	0.024842	0.022804	0.021195	0.01998	0.018758	0.01754	0.017696	0.017057
0.00044568	0.0043333	0.0074968	0.010111	0.013132	0.016806	0.021297	0.025599	0.027297	0.027598	0.02709	0.025867	0.024411	0.022547	0.021067	0.019945	0.018797	0.01766	0.017831	0.017285
-0.0016386	0.0024874	0.0058431	0.008646	0.011698	0.01533	0.019739	0.024061	0.025896	0.026414	0.026156	0.025182	0.023934	0.022245	0.020895	0.019866	0.018791	0.017729	0.0179	0.017424
-0.0036068	0.00073401	0.0042664	0.0072493	0.010333	0.013915	0.018231	0.022551	0.024503	0.025219	0.025194	0.024459	0.023417	0.021903	0.020682	0.019745	0.018742	0.017752	0.017913	0.017492
-0.0054511	-0.00092089	0.0027708	0.0059232	0.0090385	0.012565	0.016777	0.021076	0.023127	0.024022	0.024212	0.023706	0.022864	0.021524	0.020433	0.019586	0.018654	0.017733	0.017878	0.017501
-0.0071652	-0.0024726	0.0013596	0.0046689	0.007814	0.01128	0.015379	0.019641	0.021773	0.022828	0.023216	0.022928	0.022281	0.021114	0.02015	0.019393	0.018531	0.017676	0.017801	0.017461
-0.0087442	-0.0039174	3.5095e-05	0.0034871	0.0066597	0.010062	0.01404	0.018249	0.020448	0.021646	0.022213	0.022131	0.021672	0.020675	0.019838	0.019168	0.018376	0.017585	0.01769	0.01738
-0.010185	-0.0052528	-0.0012012	0.0023778	0.0055749	0.0089099	0.012763	0.016905	0.019155	0.020479	0.021209	0.021321	0.021043	0.020211	0.019498	0.018916	0.018192	0.017464	0.017547	0.017265
-0.011485	-0.0064773	-0.0023484	0.0013407	0.0045584	0.0078237	0.011546	0.01561	0.0179	0.019334	0.020209	0.020502	0.020396	0.019727	0.019135	0.018638	0.017982	0.017315	0.017378	0.017122
-0.012645	-0.0075903	-0.0034065	0.00037492	0.0036088	0.0068025	0.010392	0.014367	0.016685	0.018215	0.019219	0.019679	0.019737	0.019224	0.018752	0.018338	0.01775	0.017141	0.017186	0.016954
-0.013664	-0.0085922	-0.004376	-0.00052083	0.0027241	0.0058449	0.0093001	0.013177	0.015513	0.017125	0.018242	0.018856	0.019069	0.018707	0.01835	0.018019	0.017496	0.016945	0.016975	0.016766
-0.014546	-0.0094843	-0.005258	-0.0013481	0.0019023	0.0049491	0.0082692	0.012041	0.014386	0.016067	0.017283	0.018037	0.018395	0.018179	0.017933	0.017682	0.017225	0.01673	0.016747	0.01656
-0.015292	-0.010269	-0.0060541	-0.0021087	0.0011411	0.0041133	0.0072985	0.010959	0.013305	0.015044	0.016345	0.017226	0.017719	0.017641	0.017504	0.01733	0.016938	0.016498	0.016504	0.01634
-0.015907	-0.010948	-0.0067665	-0.0028047	0.00043794	0.0033352	0.0063866	0.0099316	0.012272	0.014057	0.015431	0.016426	0.017044	0.017098	0.017064	0.016966	0.016637	0.016251	0.01625	0.016108
-0.016396	-0.011525	-0.0073976	-0.0034385	-0.00020964	0.0026126	0.005532	0.0089579	0.011287	0.013109	0.014542	0.015639	0.016372	0.016551	0.016616	0.016591	0.016324	0.01599	0.015985	0.015866
-0.016765	-0.012005	-0.0079504	-0.0040123	-0.00080432	0.0019431	0.0047328	0.0080372	0.010349	0.0122	0.013682	0.014868	0.015706	0.016002	0.016161	0.016207	0.016002	0.015719	0.015713	0.015615
-0.01702	-0.012392	-0.0084279	-0.0045289	-0.0013488	0.0013242	0.0039871	0.0071685	0.0094597	0.011331	0.012852	0.014115	0.015048	0.015453	0.015702	0.015816	0.015671	0.015438	0.015433	0.015358
-0.017168	-0.01269	-0.0088336	-0.0049907	-0.0018457	0.00075323	0.0032926	0.0063506	0.0086174	0.010502	0.012052	0.013381	0.0144	0.014907	0.015241	0.01542	0.015333	0.015148	0.015148	0.015095
-0.017216	-0.012904	-0.0091711	-0.0054006	-0.0022977	0.00022773	0.0026472	0.005582	0.0078214	0.0097126	0.011284	0.012669	0.013763	0.014365	0.014779	0.015021	0.01499	0.014852	0.014858	0.014828
-0.017171	-0.013041	-0.009444	-0.0057612	-0.0027075	-0.00025487	0.0020485	0.0048612	0.0070708	0.0089635	0.010549	0.011978	0.013139	0.013828	0.014317	0.014619	0.014642	0.014551	0.014566	0.014557
-0.017042	-0.013104	-0.0096563	-0.0060752	-0.0030777	-0.00069708	0.0014943	0.0041863	0.0063642	0.0082537	0.0098457	0.011311	0.01253	0.013299	0.013857	0.014216	0.014292	0.014245	0.014271	0.014285
-0.016837	-0.013101	-0.0098118	-0.0063454	-0.0034107	-0.0011014	0.00098212	0.0035557	0.0057003	0.0075824	0.0091755	0.010668	0.011936	0.012777	0.0134	0.013813	0.013941	0.013937	0.013975	0.014011
-0.016562	-0.013036	-0.0099145	-0.0065744	-0.003709	-0.0014701	0.00050971	0.0029674	0.0050776	0.0069486	0.0085376	0.010049	0.011358	0.012264	0.012948	0.013411	0.013588	0.013626	0.013678	0.013737
-0.016226	-0.012915	-0.0099683	-0.006765	-0.0039749	-0.0018057	7.4767e-05	0.0024196	0.0044944	0.0063513	0.0079319	0.0094549	0.010798	0.011762	0.0125	0.013012	0.013236	0.013313	0.013382	0.013462
-0.015837	-0.012744	-0.009977	-0.0069196	-0.0042107	-0.0021103	-0.00032496	0.0019102	0.0039492	0.0057894	0.0073577	0.0088856	0.010255	0.01127	0.012059	0.012615	0.012884	0.013001	0.013086	0.013188
-0.015401	-0.012528	-0.0099445	-0.0070409	-0.0044185	-0.0023861	-0.00069166	0.0014373	0.0034401	0.0052614	0.0068144	0.008341	0.0097295	0.01079	0.011624	0.012222	0.012535	0.012688	0.012792	0.012915
-0.014926	-0.012272	-0.0098746	-0.0071313	-0.0046005	-0.0026351	-0.0010275	0.00099911	0.0029655	0.0047661	0.0063011	0.0078211	0.0092227	0.010322	0.011197	0.011834	0.012187	0.012376	0.012499	0.012643
-0.014418	-0.011981	-0.0097708	-0.0071931	-0.0047584	-0.0028594	-0.0013344	0.0005936	0.0025235	0.004302	0.005817	0.0073256	0.0087345	0.0098664	0.010778	0.011451	0.011843	0.012066	0.012209	0.012374
-0.013884	-0.011661	-0.0096366	-0.0072287	-0.0048942	-0.0030606	-0.0016144	0.00021892	0.0021125	0.0038678	0.005361	0.006854	0.0082648	0.0094238	0.010368	0.011074	0.011503	0.011758	0.011922	0.012106
-0.01333	-0.011315	-0.0094755	-0.0072402	-0.0050097	-0.0032406	-0.0018694	-0.00012673	0.0017308	0.0034619	0.0049321	0.0064058	0.0078136	0.0089943	0.0099667	0.010703	0.011166	0.011452	0.011637	0.011841
-0.012761	-0.010949	-0.0092906	-0.0072296	-0.0051063	-0.0034011	-0.0021011	-0.00044512	0.0013766	0.0030829	0.0045293	0.0059806	0.0073808	0.0085783	0.0095748	0.010338	0.010835	0.01115	0.011356	0.011579
-0.012182	-0.010566	-0.009085	-0.0071991	-0.0051858	-0.0035435	-0.0023113	-0.00073797	0.0010484	0.0027293	0.0041514	0.0055777	0.0069664	0.0081759	0.0091927	0.0099808	0.010508	0.010851	0.011078	0.01132
-0.011599	-0.01017	-0.0088616	-0.0071504	-0.0052494	-0.0036693	-0.0025015	-0.0010069	0.00074441	0.0023998	0.0037972	0.0051963	0.0065699	0.007787	0.0088206	0.0096307	0.010186	0.010555	0.010804	0.011064
-0.011014	-0.0097647	-0.0086231	-0.0070853	-0.0052986	-0.0037799	-0.0026733	-0.0012535	0.00046325	0.0020929	0.0034656	0.0048359	0.0061911	0.0074118	0.0084586	0.0092882	0.0098697	0.010264	0.010534	0.010811
-0.010433	-0.0093532	-0.0083721	-0.0070057	-0.0053346	-0.0038765	-0.0028281	-0.0014793	0.00020339	0.0018073	0.0031555	0.0044955	0.0058296	0.0070501	0.0081069	0.0089535	0.0095593	0.0099763	0.010268	0.010562
-0.0098583	-0.0089386	-0.008111	-0.0069129	-0.0053586	-0.0039602	-0.0029672	-0.0016857	-3.6596e-05	0.0015416	0.0028657	0.0041745	0.0054851	0.0067018	0.0077656	0.0086268	0.0092549	0.0096936	0.010007	0.010316
-0.009293	-0.0085234	-0.0078419	-0.0068086	-0.0053716	-0.0040323	-0.0030918	-0.001874	-0.00025806	0.0012945	0.002595	0.0038721	0.0051571	0.0063669	0.0074348	0.0083083	0.0089567	0.0094156	0.0097494	0.010075
-0.0087397	-0.0081103	-0.0075669	-0.0066941	-0.0053747	-0.0040936	-0.0032031	-0.0020457	-0.00046228	0.0010649	0.0023424	0.0035874	0.004845	0.0060451	0.0071143	0.0079979	0.0086648	0.0091426	0.0094967	0.009837
-0.0082007	-0.0077012	-0.0072879	-0.0065708	-0.0053688	-0.0041452	-0.0033023	-0.0022018	-0.00065049	0.0008516	0.0021067	0.0033196	0.0045485	0.0057363	0.0068043	0.0076959	0.0083794	0.0088746	0.0092485	0.0096031
-0.0076778	-0.0072981	-0.0070067	-0.0064398	-0.0053547	-0.0041879	-0.0033902	-0.0023435	-0.00082384	0.00065341	0.001887	0.003068	0.0042671	0.0054401	0.0065046	0.0074022	0.0081005	0.0086117	0.009005	0.0093732
-0.0071726	-0.0069027	-0.0067246	-0.0063023	-0.0053333	-0.0042224	-0.0034679	-0.0024719	-0.00098342	0.00046931	0.0016821	0.0028317	0.0040001	0.0051564	0.0062152	0.0071168	0.0078282	0.0083542	0.0087662	0.0091473
-0.0066864	-0.0065164	-0.0064433	-0.0061594	-0.0053053	-0.0042495	-0.0035363	-0.0025881	-0.0011303	0.00029828	0.0014913	0.0026099	0.003747	0.0048848	0.0059359	0.0068397	0.0075626	0.008102	0.0085321	0.0089255
-0.0062199	-0.0061405	-0.0061639	-0.0060119	-0.0052713	-0.0042699	-0.003596	-0.0026929	-0.0012653	0.00013938	0.0013134	0.0024018	0.0035074	0.004625	0.0056666	0.0065709	0.0073037	0.0078552	0.0083027	0.0087078
-0.005774	-0.0057758	-0.0058875	-0.0058608	-0.005232	-0.0042842	-0.0036479	-0.0027873	-0.0013895	-8.3079e-06	0.0011476	0.0022068	0.0032806	0.0043767	0.0054071	0.0063104	0.0070514	0.0076138	0.0080781	0.0084942
-0.0053491	-0.0054233	-0.0056151	-0.005707	-0.005188	-0.004293	-0.0036927	-0.0028721	-0.0015036	-0.00014561	0.00099306	0.002024	0.0030661	0.0041397	0.0051573	0.006058	0.0068058	0.007378	0.0078583	0.0082848
-0.0049454	-0.0050836	-0.0053476	-0.0055511	-0.0051397	-0.0042968	-0.0037309	-0.002948	-0.0016085	-0.00027334	0.00084898	0.0018527	0.0028634	0.0039134	0.004917	0.0058137	0.0065668	0.0071476	0.0076432	0.0080794
-0.004563	-0.0047573	-0.0050858	-0.0053939	-0.0050877	-0.004296	-0.0037632	-0.0030158	-0.0017049	-0.00039221	0.00071457	0.0016923	0.0026719	0.0036976	0.0046859	0.0055773	0.0063344	0.0069228	0.0074328	0.0078781
-0.0042018	-0.0044446	-0.0048303	-0.005236	-0.0050324	-0.0042911	-0.00379	-0.0030762	-0.0017934	-0.00050293	0.00058912	0.001542	0.0024911	0.003492	0.0044639	0.0053488	0.0061086	0.0067034	0.0072271	0.007681
-0.0038616	-0.0041457	-0.0045816	-0.0050779	-0.0049742	-0.0042825	-0.003812	-0.0031297	-0.0018747	-0.00060614	0.00047194	0.0014012	0.0023205	0.0032961	0.0042508	0.0051279	0.0058893	0.0064895	0.0070261	0.0074879
-0.0035418	-0.0038609	-0.0043401	-0.0049201	-0.0049134	-0.0042706	-0.0038294	-0.0031769	-0.0019494	-0.00070243	0.00036239	0.0012694	0.0021596	0.0031097	0.0040462	0.0049146	0.0056763	0.006281	0.0068297	0.0072988
-0.0032422	-0.0035901	-0.0041063	-0.0047632	-0.0048505	-0.0042556	-0.0038428	-0.0032184	-0.002018	-0.00079237	0.00025987	0.0011458	0.0020078	0.0029323	0.00385	0.0047088	0.0054697	0.0060779	0.0066379	0.0071137
-0.002962	-0.0033332	-0.0038805	-0.0046076	-0.0047857	-0.0042379	-0.0038525	-0.0032547	-0.0020809	-0.00087647	0.00016382	0.00103	0.0018647	0.0027636	0.003662	0.0045102	0.0052692	0.0058801	0.0064507	0.0069326
-0.0027006	-0.00309	-0.0036627	-0.0044535	-0.0047192	-0.0042178	-0.0038588	-0.0032861	-0.0021388	-0.00095519	7.3701e-05	0.00092146	0.0017298	0.0026033	0.0034818	0.0043187	0.0050749	0.0056876	0.0062679	0.0067554
-0.0024575	-0.0028603	-0.0034532	-0.0043013	-0.0046515	-0.0041955	-0.0038621	-0.0033132	-0.0021919	-0.001029	-1.0963e-05	0.00081957	0.0016027	0.0024509	0.0033093	0.0041341	0.0048867	0.0055003	0.0060896	0.0065822
-0.0022317	-0.0026438	-0.0032521	-0.0041514	-0.0045826	-0.0041712	-0.0038626	-0.0033362	-0.0022407	-0.0010983	-9.0631e-05	0.0007239	0.0014829	0.0023063	0.0031441	0.0039563	0.0047043	0.0053182	0.0059156	0.0064127
-0.0020225	-0.0024402	-0.0030594	-0.0040039	-0.0045128	-0.0041451	-0.0038606	-0.0033556	-0.0022856	-0.0011634	-0.00016573	0.00063398	0.0013699	0.0021689	0.0029861	0.0037851	0.0045277	0.0051411	0.0057459	0.0062471
-0.0018291	-0.002249	-0.002875	-0.0038592	-0.0044422	-0.0041175	-0.0038563	-0.0033717	-0.0023268	-0.0012247	-0.00023664	0.00054938	0.0012634	0.0020385	0.0028351	0.0036203	0.0043569	0.004969	0.0055805	0.0060852
-0.0016508	-0.0020699	-0.0026989	-0.0037173	-0.0043712	-0.0040884	-0.00385	-0.0033847	-0.0023647	-0.0012825	-0.00030373	0.00046971	0.0011631	0.0019148	0.0026906	0.0034617	0.0041915	0.0048019	0.0054192	0.0059269
-0.0014866	-0.0019023	-0.002531	-0.0035784	-0.0042997	-0.0040582	-0.0038419	-0.003395	-0.0023995	-0.001337	-0.00036733	0.00039456	0.0010684	0.0017975	0.0025526	0.0033092	0.0040316	0.0046395	0.0052621	0.0057723
-0.0013358	-0.0017459	-0.0023712	-0.0034427	-0.004228	-0.0040268	-0.003832	-0.0034028	-0.0024314	-0.0013887	-0.00042776	0.00032359	0.000979	0.0016862	0.0024207	0.0031626	0.0038771	0.0044819	0.005109	0.0056213
-0.0011976	-0.0016	-0.0022194	-0.0033102	-0.0041562	-0.0039944	-0.0038206	-0.0034082	-0.0024608	-0.0014376	-0.00048528	0.00025645	0.00089464	0.0015806	0.0022948	0.0030217	0.0037277	0.004329	0.0049598	0.0054739
-0.0010711	-0.0014643	-0.0020752	-0.0031811	-0.0040844	-0.0039611	-0.0038079	-0.0034116	-0.0024878	-0.001484	-0.00054016	0.00019283	0.00081494	0.0014804	0.0021745	0.0028863	0.0035833	0.0041806	0.0048145	0.0053298
-0.00095567	-0.0013383	-0.0019387	-0.0030555	-0.0040128	-0.0039271	-0.0037939	-0.0034131	-0.0025127	-0.0015281	-0.00059264	0.00013244	0.00073958	0.0013855	0.0020598	0.0027562	0.0034439	0.0040366	0.0046731	0.0051892
-0.0008505	-0.0012214	-0.0018094	-0.0029333	-0.0039413	-0.0038924	-0.0037788	-0.0034129	-0.0025355	-0.0015701	-0.00064293	7.4994e-05	0.00066827	0.0012954	0.0019502	0.0026313	0.0033092	0.0038971	0.0045353	0.005052
-0.00075489	-0.0011132	-0.0016872	-0.0028146	-0.0038701	-0.0038572	-0.0037627	-0.0034111	-0.0025564	-0.0016101	-0.00069123	2.0245e-05	0.00060072	0.0012099	0.0018457	0.0025114	0.0031793	0.0037618	0.0044013	0.004918
-0.00066813	-0.0010131	-0.0015719	-0.0026995	-0.0037993	-0.0038214	-0.0037457	-0.0034079	-0.0025757	-0.0016483	-0.00073771	-3.2047e-05	0.00053666	0.0011288	0.001746	0.0023963	0.0030539	0.0036307	0.0042708	0.0047873
-0.00058958	-0.00092075	-0.0014632	-0.0025878	-0.0037289	-0.0037852	-0.0037278	-0.0034034	-0.0025934	-0.0016849	-0.00078254	-8.2103e-05	0.00047584	0.0010519	0.0016509	0.0022859	0.0029329	0.0035036	0.0041439	0.0046597
-0.00051861	-0.00083562	-0.0013608	-0.0024797	-0.003659	-0.0037487	-0.0037092	-0.0033978	-0.0026096	-0.0017199	-0.00082587	-0.00013012	0.00041801	0.00097878	0.0015601	0.0021799	0.0028161	0.0033806	0.0040204	0.0045352
-0.00045462	-0.00075727	-0.0012646	-0.0023751	-0.0035897	-0.0037118	-0.0036899	-0.0033911	-0.0026244	-0.0017534	-0.00086782	-0.0001763	0.00036295	0.00090936	0.0014736	0.0020783	0.0027036	0.0032614	0.0039003	0.0044138
-0.00039705	-0.00068528	-0.0011741	-0.002274	-0.003521	-0.0036746	-0.00367	-0.0033834	-0.002638	-0.0017856	-0.00090852	-0.00022081	0.00031044	0.00084337	0.001391	0.0019808	0.002595	0.003146	0.0037834	0.0042954
-0.00034536	-0.00061922	-0.0010893	-0.0021762	-0.003453	-0.0036373	-0.0036496	-0.0033749	-0.0026505	-0.0018165	-0.00094807	-0.0002638	0.00026027	0.00078062	0.0013122	0.0018874	0.0024904	0.0030343	0.0036698	0.0041799
-0.00029907	-0.0005587	-0.0010097	-0.0020819	-0.0033856	-0.0035998	-0.0036287	-0.0033656	-0.0026618	-0.0018463	-0.00098657	-0.00030542	0.00021227	0.0007209	0.0012371	0.0017978	0.0023896	0.0029262	0.0035594	0.0040673
-0.00025771	-0.00050332	-0.00093524	-0.0019909	-0.003319	-0.0035622	-0.0036074	-0.0033556	-0.0026722	-0.0018749	-0.0010241	-0.00034581	0.00016625	0.00066401	0.0011654	0.0017119	0.0022925	0.0028217	0.003452	0.0039575
-0.00022083	-0.00045273	-0.00086557	-0.0019032	-0.0032531	-0.0035244	-0.0035856	-0.0033449	-0.0026816	-0.0019025	-0.0010607	-0.00038509	0.00012204	0.00060977	0.0010969	0.0016295	0.0021989	0.0027205	0.0033476	0.0038505
